Date,VWAP,todayOpen,zt,vwapRtn0,closeRtn0,openRtn0,amountRtn0,hlVol0,vwapRtn1,closeRtn1,openRtn1,amountRtn1,hlVol1,vwapRtn2,closeRtn2,openRtn2,amountRtn2,hlVol2,vwapRtn3,closeRtn3,openRtn3,amountRtn3,hlVol3,vwapRtn4,closeRtn4,openRtn4,amountRtn4,hlVol4,vwapRtn5,closeRtn5,openRtn5,amountRtn5,hlVol5,vwapRtn6,closeRtn6,openRtn6,amountRtn6,hlVol6,vwapRtn7,closeRtn7,openRtn7,amountRtn7,hlVol7,vwapRtn8,closeRtn8,openRtn8,amountRtn8,hlVol8,vwapRtn9,closeRtn9,openRtn9,amountRtn9,hlVol9,vwapRtn10,closeRtn10,openRtn10,amountRtn10,hlVol10,vwapRtn11,closeRtn11,openRtn11,amountRtn11,hlVol11,vwapRtn12,closeRtn12,openRtn12,amountRtn12,hlVol12,vwapRtn13,closeRtn13,openRtn13,amountRtn13,hlVol13,vwapRtn14,closeRtn14,openRtn14,amountRtn14,hlVol14,vwapRtn15,closeRtn15,openRtn15,amountRtn15,hlVol15,vwapRtn16,closeRtn16,openRtn16,amountRtn16,hlVol16,vwapRtn17,closeRtn17,openRtn17,amountRtn17,hlVol17,vwapRtn18,closeRtn18,openRtn18,amountRtn18,hlVol18,vwapRtn19,closeRtn19,openRtn19,amountRtn19,hlVol19
20120110,0.7082804500256663,0.696,0.02400000000000002,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136,0.017872728921470023,0.03856382978723393,-0.006622516556291397,1.0244546998947779,0.0469973890339426,-0.02263991004677862,-0.010526315789473693,-0.01692708333333335,-0.5005921934394377,0.022501654533421594,-0.0007645049427200414,-0.010416666666666676,-0.025380710659898362,-0.15708708585143438,0.02872062663185381,-0.03595194633329738,-0.02784810126582281,-0.002531645569620396,1.9982862967237898,0.032237266279819356,-0.0035177341176641204,-0.008782936010037648,-0.0062893081761006345,-0.7080627956088357,0.016321406151914502
20120111,0.7218572596529792,0.7170000000000001,0.005999999999999894,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136,0.017872728921470023,0.03856382978723393,-0.006622516556291397,1.0244546998947779,0.0469973890339426,-0.02263991004677862,-0.010526315789473693,-0.01692708333333335,-0.5005921934394377,0.022501654533421594,-0.0007645049427200414,-0.010416666666666676,-0.025380710659898362,-0.15708708585143438,0.02872062663185381,-0.03595194633329738,-0.02784810126582281,-0.002531645569620396,1.9982862967237898,0.032237266279819356
20120112,0.7213168464084174,0.7170000000000001,-0.006000000000000116,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136,0.017872728921470023,0.03856382978723393,-0.006622516556291397,1.0244546998947779,0.0469973890339426,-0.02263991004677862,-0.010526315789473693,-0.01692708333333335,-0.5005921934394377,0.022501654533421594,-0.0007645049427200414,-0.010416666666666676,-0.025380710659898362,-0.15708708585143438,0.02872062663185381
20120113,0.683515424169393,0.7090000000000001,-0.04100000000000015,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136,0.017872728921470023,0.03856382978723393,-0.006622516556291397,1.0244546998947779,0.0469973890339426,-0.02263991004677862,-0.010526315789473693,-0.01692708333333335,-0.5005921934394377,0.022501654533421594
20120116,0.6495843975627832,0.6559999999999999,-0.020999999999999908,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136,0.017872728921470023,0.03856382978723393,-0.006622516556291397,1.0244546998947779,0.0469973890339426
20120117,0.6528191780220621,0.635,0.030999999999999917,0.004979769328536397,0.04881889763779514,-0.03201219512195108,1.4661611570057789,0.0663068619892059,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552,0.01604507783498268,0.01792573623559555,0.03333333333333336,0.30926401866447684,0.037155669442665136
20120118,0.6486548174524364,0.665,-0.041000000000000036,-0.006379041409664337,-0.06306306306306296,0.04724409448818902,-0.6160997519325618,0.06960556844547569,0.004979769328536397,0.04881889763779514,-0.03201219512195108,1.4661611570057789,0.0663068619892059,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745,0.019076884189645992,-0.018867924528301903,0.025806451612903247,-0.37830265794014095,0.025316455696202552
20120119,0.6325070550783625,0.619,0.016000000000000014,-0.024894230243280285,0.017628205128205145,-0.06917293233082712,0.12387157453444672,0.03827751196172252,-0.006379041409664337,-0.06306306306306296,0.04724409448818902,-0.6160997519325618,0.06960556844547569,0.004979769328536397,0.04881889763779514,-0.03201219512195108,1.4661611570057789,0.0663068619892059,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453,-0.013648293265609079,-0.017948717948718107,-0.01132075471698128,-0.26563464923729746,0.032113037893384745
20120120,0.6452691361710506,0.634,0.014000000000000012,0.020176978249052183,0.020472440944881907,0.024232633279483058,0.08633472475495778,0.029526029526029555,-0.024894230243280285,0.017628205128205145,-0.06917293233082712,0.12387157453444672,0.03827751196172252,-0.006379041409664337,-0.06306306306306296,0.04724409448818902,-0.6160997519325618,0.06960556844547569,0.004979769328536397,0.04881889763779514,-0.03201219512195108,1.4661611570057789,0.0663068619892059,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125,-0.041202831470901646,-0.011749347258485506,-0.038167938931297746,0.4011532417182876,0.050734312416555453
20120130,0.6552416300386694,0.649,0.006000000000000005,0.015454782056979137,0.010802469135802479,0.02365930599369087,-0.12850710710372892,0.027522935779816373,0.020176978249052183,0.020472440944881907,0.024232633279483058,0.08633472475495778,0.029526029526029555,-0.024894230243280285,0.017628205128205145,-0.06917293233082712,0.12387157453444672,0.03827751196172252,-0.006379041409664337,-0.06306306306306296,0.04724409448818902,-0.6160997519325618,0.06960556844547569,0.004979769328536397,0.04881889763779514,-0.03201219512195108,1.4661611570057789,0.0663068619892059,-0.04964193258380787,-0.0494011976047903,-0.07475317348378019,-0.5837605041211462,0.038610038610038644,-0.05240612697075538,-0.060478199718706105,-0.01115760111576012,1.506753279174695,0.06535947712418308,-0.0007486428062267763,-0.016597510373443997,0.0,-0.3665398087713641,0.027777777777777804,0.019168691761605027,0.004166666666666671,0.030172413793103637,0.6988098908832987,0.02773925104022194,0.03979708456171974,0.03448275862068969,0.043478260869565084,-0.5582550159388252,0.04387827317763628,0.028880894562605987,0.0388059701492536,-0.0014970059880237874,0.3183807221622824,0.05899705014749268,-0.03287754516869153,-0.0029761904761904786,-0.05248226950354615,1.0220909342403957,0.043839758125472285,-0.059482683944735215,-0.050847457627118536,-0.04081632653061228,0.7318930419117607,0.0568927789934355,-0.002100086001078141,-0.028806584362140092,0.016597510373443997,-0.5343670709705551,0.04284727021423654,0.016166107867429922,0.01532033426183861,0.014025245441795245,1.3109138944209733,0.013755158184319133,0.0039440643336036574,-0.0013908205841448007,-0.009722222222222231,-0.7052299730724477,0.020876826722338225,-0.03114631568466939,-0.013717421124828542,-0.040000000000000036,0.01987114794280317,0.029432375613174674,-0.03355353707307189,-0.03443708609271511,-0.011857707509881433,1.3252007644033208,0.03646185010128295,0.000273340528443417,-0.007884362680683174,0.01200000000000001,-0.5491533171519315,0.028871391076115655,0.017986921977774507,0.005284015852047414,-0.007936507936507797,0.4545502016195699,0.031537450722733125
